Mumbai,19.081577150000008,72.88662753964903
Chennai,13.083693899999991,80.27018599999997
Delhi,28.627392800000006,77.17169539999998
Indore,22.720361600000004,75.8681996
Kolkata,22.572645899999998,88.36389529999997
